HPLC System Name,Executed Sequence,Chromatogram Name,Acquisition Date,Peak Name,CH,tR,Corrected Quantity,Quantity,Factor,Area,Height,Area%,Height%,Sample Name,ISTD Name,ISTD Amount,Warning,Calibration Curve Expression,Description,Sample Description,NTP,Resolution,Separation Factor,Symmetry Factor,Retension Factor,t0,Peak Width,Additional Information,Sample #,Volume,Type,S/N,Calculated Value1,Calculated Value2,Calculated Value3,Calculated Value4,Calculated Value5,Calculated Value6,Calculated Value7,Calculated Value8,Calculated Value9,Calculated Value10,Decision,Peak Factor,True Value,Sample Weight,p/v,RRT,Relative Resolution,Area Ratio,Height Ratio
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,44,14/12/2018 4:49:03 PM,Benzoic Acid,2,2.758,1.24456,1.24456,1.00000,1762530,139118,83.072,72.456,44,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,946,9.874,N/A,0.818,N/A,0.0000,0.211,,44,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,44,14/12/2018 4:49:03 PM,Unknown,2,5.408,N/A,N/A,1.00000,359151,52886,16.928,27.544,44,N/A,N/A,,,,,14513,N/A,N/A,1.049,N/A,0.0000,0.106,,44,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,45,14/12/2018 4:56:03 PM,Benzoic Acid,2,2.775,1.25823,1.25823,1.00000,1783122,147675,85.880,77.385,45,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,1034,10.028,N/A,0.721,N/A,0.0000,0.203,,45,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,45,14/12/2018 4:56:03 PM,Unknown,2,5.400,N/A,N/A,1.00000,293168,43156,14.120,22.615,45,N/A,N/A,,,,,14433,N/A,N/A,1.035,N/A,0.0000,0.106,,45,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,46,14/12/2018 5:03:03 PM,Benzoic Acid,2,2.767,1.30927,1.30927,1.00000,1859995,149289,87.836,79.721,46,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,998,9.977,N/A,0.778,N/A,0.0000,0.206,,46,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,46,14/12/2018 5:03:03 PM,Unknown,2,5.408,N/A,N/A,1.00000,257582,37976,12.164,20.279,46,N/A,N/A,,,,,14339,N/A,N/A,1.031,N/A,0.0000,0.106,,46,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,47,14/12/2018 5:10:03 PM,Benzoic Acid,2,2.767,1.35457,1.35457,1.00000,1928222,149003,90.007,82.522,47,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,906,9.668,N/A,0.784,N/A,0.0000,0.216,,47,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,47,14/12/2018 5:10:03 PM,Unknown,2,5.400,N/A,N/A,1.00000,214074,31559,9.993,17.478,47,N/A,N/A,,,,,14641,N/A,N/A,1.064,N/A,0.0000,0.105,,47,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,48,14/12/2018 5:17:02 PM,Unknown,2,2.742,N/A,N/A,1.00000,1947432,146106,91.488,84.554,48,N/A,N/A,,,,,830,9.435,N/A,0.865,N/A,0.0000,0.224,,48,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,48,14/12/2018 5:17:02 PM,Unknown,2,5.392,N/A,N/A,1.00000,181187,26691,8.512,15.446,48,N/A,N/A,,,,,13968,N/A,N/A,1.083,N/A,0.0000,0.107,,48,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,49,14/12/2018 5:24:01 PM,Unknown,2,2.750,N/A,N/A,1.00000,1947063,152187,92.764,87.165,49,N/A,N/A,,,,,924,9.876,N/A,0.889,N/A,0.0000,0.213,,49,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,49,14/12/2018 5:24:01 PM,Unknown,2,5.425,N/A,N/A,1.00000,151872,22411,7.236,12.835,49,N/A,N/A,,,,,14334,N/A,N/A,1.022,N/A,0.0000,0.107,,49,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,50,14/12/2018 5:31:00 PM,Unknown,2,2.742,N/A,N/A,1.00000,1960045,155279,94.035,89.470,50,N/A,N/A,,,,,961,10.010,N/A,0.863,N/A,0.0000,0.208,,50,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,50,14/12/2018 5:31:00 PM,Unknown,2,5.400,N/A,N/A,1.00000,124334,18275,5.965,10.530,50,N/A,N/A,,,,,14588,N/A,N/A,1.015,N/A,0.0000,0.105,,50,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,51,14/12/2018 5:38:00 PM,Unknown,2,2.750,N/A,N/A,1.00000,1999592,153982,95.053,90.896,51,N/A,N/A,,,,,887,9.637,N/A,0.840,N/A,0.0000,0.217,,51,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,MBDoE BzAcid 2018 New Column 14/12/2018 11:47:29 AM,51,14/12/2018 5:38:00 PM,Unknown,2,5.400,N/A,N/A,1.00000,104066,15423,4.947,9.104,51,N/A,N/A,,,,,14077,N/A,N/A,1.072,N/A,0.0000,0.107,,51,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,EtOH Clean 07/01/2019 1:49:06 PM,Low after EtOH clean,07/01/2019 1:50:54 PM,Unknown,2,0.267,N/A,N/A,1.00000,138301,19615,100.000,100.000,Low 1,N/A,N/A,,,,,40,N/A,N/A,1.445,N/A,0.0000,0.099,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,64.628,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 2:02:05 PM,Patm,07/01/2019 2:02:55 PM,Unknown,2,2.708,N/A,N/A,1.00000,1860010,143762,100.000,100.000,Low 1,N/A,N/A,,,,,871,N/A,N/A,1.014,N/A,0.0000,0.216,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 2:02:05 PM,2,07/01/2019 2:07:14 PM,Unknown,2,2.725,N/A,N/A,1.00000,1864656,145468,100.000,100.000,2,N/A,N/A,,,,,864,N/A,N/A,0.966,N/A,0.0000,0.218,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 2:02:05 PM,3,07/01/2019 2:11:32 PM,Unknown,2,2.733,N/A,N/A,1.00000,1923560,143578,100.000,100.000,3,N/A,N/A,,,,,772,N/A,N/A,0.941,N/A,0.0000,0.231,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 2:02:05 PM,4,07/01/2019 2:15:50 PM,Unknown,2,2.717,N/A,N/A,1.00000,1828624,135375,100.000,100.000,4,N/A,N/A,,,,,802,N/A,N/A,0.994,N/A,0.0000,0.226,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 2:02:05 PM,5,07/01/2019 2:20:07 PM,Unknown,2,2.742,N/A,N/A,1.00000,1907217,144513,100.000,100.000,5,N/A,N/A,,,,,810,N/A,N/A,0.911,N/A,0.0000,0.227,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 2:02:05 PM,6,07/01/2019 2:24:25 PM,Unknown,2,2.725,N/A,N/A,1.00000,1887079,146668,100.000,100.000,6,N/A,N/A,,,,,879,N/A,N/A,0.945,N/A,0.0000,0.216,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 2:02:05 PM,7,07/01/2019 2:28:43 PM,Unknown,2,2.750,N/A,N/A,1.00000,1853633,141072,100.000,100.000,7,N/A,N/A,,,,,859,N/A,N/A,0.879,N/A,0.0000,0.221,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 2:02:05 PM,8,07/01/2019 2:33:01 PM,Unknown,2,2.717,N/A,N/A,1.00000,1841896,140427,100.000,100.000,8,N/A,N/A,,,,,807,N/A,N/A,0.985,N/A,0.0000,0.225,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 2:02:05 PM,9,07/01/2019 2:37:19 PM,Unknown,2,2.742,N/A,N/A,1.00000,1916656,132954,100.000,100.000,9,N/A,N/A,,,,,722,N/A,N/A,0.908,N/A,0.0000,0.240,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 2:02:05 PM,10,07/01/2019 2:41:36 PM,Unknown,2,2.742,N/A,N/A,1.00000,1885687,132645,100.000,100.000,10,N/A,N/A,,,,,720,N/A,N/A,0.977,N/A,0.0000,0.240,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 2:02:05 PM,11,07/01/2019 2:45:53 PM,Unknown,2,2.725,N/A,N/A,1.00000,1894273,134978,100.000,100.000,11,N/A,N/A,,,,,750,N/A,N/A,0.938,N/A,0.0000,0.234,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 2:02:05 PM,12,07/01/2019 2:50:10 PM,Unknown,2,2.750,N/A,N/A,1.00000,1898474,134852,100.000,100.000,12,N/A,N/A,,,,,737,N/A,N/A,0.935,N/A,0.0000,0.238,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 2:02:05 PM,13,07/01/2019 2:54:27 PM,Unknown,2,2.717,N/A,N/A,1.00000,1872338,140170,100.000,100.000,13,N/A,N/A,,,,,817,N/A,N/A,0.993,N/A,0.0000,0.224,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 2:02:05 PM,14,07/01/2019 2:58:44 PM,Unknown,2,2.725,N/A,N/A,1.00000,1905332,135668,100.000,100.000,14,N/A,N/A,,,,,762,N/A,N/A,0.946,N/A,0.0000,0.232,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 3:10:48 PM,6 bar,07/01/2019 3:11:39 PM,Unknown,2,2.750,N/A,N/A,1.00000,1871588,143602,100.000,100.000,Low 1,N/A,N/A,,,,,871,N/A,N/A,0.770,N/A,0.0000,0.219,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 3:10:48 PM,2,07/01/2019 3:15:57 PM,Benzoic Acid,2,2.775,1.36845,1.36845,1.00000,1949122,144232,100.000,100.000,2,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,836,N/A,N/A,0.725,N/A,0.0000,0.226,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 3:10:48 PM,3,07/01/2019 3:20:15 PM,Benzoic Acid,2,2.758,1.37128,1.37128,1.00000,1953390,148331,100.000,100.000,3,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,847,N/A,N/A,0.816,N/A,0.0000,0.223,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 3:10:48 PM,4,07/01/2019 3:24:33 PM,Benzoic Acid,2,2.767,1.40836,1.40836,1.00000,2009226,148847,100.000,100.000,4,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,820,N/A,N/A,0.701,N/A,0.0000,0.227,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 3:10:48 PM,5,07/01/2019 3:28:51 PM,Benzoic Acid,2,2.775,1.33152,1.33152,1.00000,1893495,146124,100.000,100.000,5,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,913,N/A,N/A,0.748,N/A,0.0000,0.216,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 3:10:48 PM,6,07/01/2019 3:33:09 PM,Benzoic Acid,2,2.775,1.35148,1.35148,1.00000,1923556,145777,100.000,100.000,6,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,874,N/A,N/A,0.773,N/A,0.0000,0.221,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 3:10:48 PM,7,07/01/2019 3:37:26 PM,Unknown,2,2.750,N/A,N/A,1.00000,1990348,148400,100.000,100.000,7,N/A,N/A,,,,,894,N/A,N/A,0.813,N/A,0.0000,0.216,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 3:10:48 PM,8,07/01/2019 3:41:44 PM,Unknown,2,2.725,N/A,N/A,1.00000,1914711,135071,100.000,100.000,8,N/A,N/A,,,,,758,N/A,N/A,0.909,N/A,0.0000,0.233,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 3:10:48 PM,9,07/01/2019 3:46:03 PM,Unknown,2,2.742,N/A,N/A,1.00000,1928102,141366,100.000,100.000,9,N/A,N/A,,,,,799,N/A,N/A,0.894,N/A,0.0000,0.228,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 3:10:48 PM,10,07/01/2019 3:50:21 PM,Benzoic Acid,2,2.775,1.36336,1.36336,1.00000,1941459,153564,100.000,100.000,10,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,912,N/A,N/A,0.730,N/A,0.0000,0.216,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 3:10:48 PM,11,07/01/2019 3:54:38 PM,Benzoic Acid,2,2.767,1.38053,1.38053,1.00000,1967321,147855,100.000,100.000,11,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,858,N/A,N/A,0.767,N/A,0.0000,0.222,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 3:10:48 PM,12,07/01/2019 3:58:57 PM,Benzoic Acid,2,2.775,1.35019,1.35019,1.00000,1921623,137339,100.000,100.000,12,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,798,N/A,N/A,0.775,N/A,0.0000,0.231,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 3:10:48 PM,13,07/01/2019 4:03:15 PM,Benzoic Acid,2,2.767,1.34274,1.34274,1.00000,1910404,143897,100.000,100.000,13,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,863,N/A,N/A,0.781,N/A,0.0000,0.222,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 3:10:48 PM,14,07/01/2019 4:07:33 PM,Benzoic Acid,2,2.767,1.40192,1.40192,1.00000,1999530,153276,100.000,100.000,14,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,863,N/A,N/A,0.792,N/A,0.0000,0.222,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
UCL HPLC,BzOH only 07/01/2019 3:10:48 PM,15,07/01/2019 4:11:50 PM,Benzoic Acid,2,2.767,1.37946,1.37946,1.00000,1965710,145663,100.000,100.000,15,N/A,N/A,Calibration Curve,Linear: y = -111951 + 1.506140e+006 * x,,,877,N/A,N/A,0.758,N/A,0.0000,0.220,,1,10.0,UNK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00000,0.00000,0.00000,N/A,N/A,N/A,N/A,N/A
